season_id,episode_id,scene_id,utterance_id,speaker,transcript,emotion,character_entities,num_talked_about
s02,e09,c03,u015,Grandmother,"Alright, that is not your father, that's just a picture of a guy in a frame.",Sad,"['Phoebe Buffay', 'Man 2']",2
s02,e09,c03,u016,Phoebe Buffay,Oh God.,Sad,[],0
s02,e09,c03,u017,Grandmother,"It was your mother's idea. Ya know, she didn't want you to know your real father because it hurt her so much when he left, and, I didn't want to go along with it, but, well then she died and, and it was harder to argue with her. Not impossible, but harder.",Sad,"['Phoebe Buffay', 'Lily Buffay', 'Phoebe Buffay', 'Phoebe Buffay', 'Frank Buffay Jr.', 'Lily Buffay', 'Frank Buffay Jr.', 'Grandmother', 'Lily Buffay', 'Lily Buffay']",10
s02,e09,c03,u018,Phoebe Buffay,"Alright, so, what, he's not a famous tree surgeon? And then, I guess, OK, he doesn't live in a hut in Burma where there's no phones?",Mad,"['Phoebe Buffay', 'Frank Buffay Jr.']",2
s02,e09,c03,u019,Grandmother,"Last I heard, he was a pharmacist somewhere upstate.",Neutral,"['Grandmother', 'Frank Buffay Jr.']",2
s02,e09,c03,u020,Phoebe Buffay,"OK, that makes no sense. Why would the villagers worship a pharmacist?",Sad,[],0
s02,e09,c03,u021,Grandmother,Honey.,Neutral,['Phoebe Buffay'],1
s02,e09,c03,u022,Phoebe Buffay,Oh.,Sad,[],0
s02,e09,c03,u023,Grandmother,"Anyway, that's all I know. That, and this. This is the real him.",Sad,[],0
s02,e09,c03,u024,Phoebe Buffay,Oh.,Neutral,[],0
s02,e09,c04,u002,Chandler Bing,"Ya know I remember my father, all dressed up in the red suit, the big black boots, and the patent leather belt, sneakin around downstairs. He didn't want anybody to see him but he'd be drunk so he'd stumble, crash into something and wake everybody up.",Sad,"['Charles Bing', 'Charles Bing', 'Charles Bing', 'Charles Bing']",4
s02,e09,c04,u003,Rachel Green,"Well, that doesn't sound like a very merry Christmas.",Sad,[],0
s02,e09,c04,u004,Chandler Bing,Who said anything about Christmas?,Neutral,[],0
s02,e09,c04,u005,Monica Geller,Hi.,Neutral,[],0
s02,e09,c04,u006,Ross Geller,"Hey, anyone hear from Phoebe yet?",Neutral,['Phoebe Buffay'],1
s02,e09,c04,u007,Rachel Green,"No, nothin'.",Neutral,[],0
s02,e09,c04,u008,Monica Geller,I hope she's OK.,Scared,"['Monica Geller', 'Phoebe Buffay']",2
s02,e09,c04,u009,Joey Tribbiani,"Yeah, I know exactly what she's goin' through.",Peaceful,"['Joey Tribbiani', 'Phoebe Buffay']",2
s02,e09,c04,u010,Monica Geller,How do you know exactly what she's going through?,Sad,"['Joey Tribbiani', 'Phoebe Buffay']",2
s02,e09,c04,u011,Joey Tribbiani,She told us.,Neutral,"['Phoebe Buffay', 'Ross Geller', 'Joey Tribbiani', 'Rachel Green', 'Monica Geller', 'Chandler Bing']",6
s02,e09,c04,u012,Chandler Bing,So whaddya got there Monica?,Neutral,['Monica Geller'],1
s02,e09,c04,u013,Monica Geller,Just some stuff for the party.,Neutral,[],0
s02,e09,c04,u014,Ross Geller,"Yeah, what're you guys doin' here, aren't you supposed to be Christmas shopping?",Neutral,"['Joey Tribbiani', 'Chandler Bing', 'Joey Tribbiani', 'Chandler Bing']",4
s02,e09,c04,u015,Monica Geller,"You guys haven't gotten your presents yet? Tomorrow's Christmas Eve, what're ya gonna do?",Neutral,"['Joey Tribbiani', 'Chandler Bing']",2
s02,e09,c04,u016,Chandler Bing,Don't you have to be Claymation to say stuff like that?,Joyful,['Monica Geller'],1
s02,e09,c04,u017,Rachel Green,"Oh, by the way Mon, I don't think the mailman liked your cookies. Here are the ornaments your mom sent.",Neutral,['Judy Geller'],1
s02,e09,c04,u018,Monica Geller,"Well, maybe the mailman liked the cookies, we just didn't give him enough.",Neutral,"['Rachel Green', 'Monica Geller', 'Judy Geller']",3
s02,e09,c04,u019,Joey Tribbiani,"Monica, pigeons learn faster that you.",Joyful,"['Monica Geller', 'Monica Geller']",2
s02,e09,c04,u020,Ross Geller,"Hey, Rach, you know what? I think, I think I know what'll make you feel better. How 'bout you make a list about me.",Peaceful,"['Ross Geller', 'Ross Geller', 'Ross Geller', 'Rachel Green']",4
s02,e09,c04,u021,Rachel Green,"Wha... forget it Ross, no, I am not gonna stand here and make a list of. . .",Mad,"['Ross Geller', 'Rachel Green']",2
s02,e09,c04,u022,Ross Geller,C'mon Rachel.,Neutral,['Rachel Green'],1
s02,e09,c04,u023,Rachel Green,"OK, you're whiney, you are, you're obsessive, you are insecure, you're, you're gutless, you know, you don't ever, you don't just sort of seize the day, you know. You like me for what, a year, you didn't do anything about it. And, uh, oh, you wear too much of that gel in your hair.",Mad,"['Ross Geller', 'Rachel Green', 'Ross Geller']",3
s02,e09,c04,u024,Ross Geller,"See there, you uhh, alright, ya, you did what I said.",Scared,"['Rachel Green', 'Rachel Green', 'Ross Geller']",3
s02,e09,c04,u025,Rachel Green,"Yeah, and you know what? You're right, I do feel better, thank you Ross.",Joyful,"['Ross Geller', 'Rachel Green', 'Ross Geller', 'Ross Geller']",4
s02,e09,c05,u002,Phoebe Buffay,"Yeah, um, in Albany, can I have the number of Frank Buffay. . . OK, um, in Ithica. . . alright, um, Saratoga. . . Oneonta. Alright, you know what, you shouldn't call youself information.",Scared,[],0
s02,e09,c05,u003,Grandmother,Hey.,Neutral,[],0
s02,e09,c05,u004,Phoebe Buffay,"Hello grandma, if that is in fact your real name.",Neutral,[],0
s02,e09,c05,u005,Grandmother,"C'mon now Phoe, don't still be mad at me. How's it going?",Peaceful,[],0
s02,e09,c05,u006,Phoebe Buffay,"Well, not so good. Upstate's pretty big, he's pretty small, you do the math.",Neutral,"['Frank Buffay Jr.', 'Grandmother']",2
s02,e09,c05,u007,Grandmother,"Well, I think you're better off without him. Oh honey, I know he's your daddy but, but to me he's still the irresponsible creep who knocked up your mom and stole her Gremlin.",Scared,"['Phoebe Buffay', 'Grandmother', 'Frank Buffay Jr.', 'Phoebe Buffay', 'Grandmother', 'Frank Buffay Jr.', 'Phoebe Buffay', 'Lily Buffay']",8
s02,e09,c05,u008,Phoebe Buffay,"No I just, just wanted to know who he was, ya know.",Neutral,"['Phoebe Buffay', 'Frank Buffay Jr.', 'Grandmother']",3
s02,e09,c05,u009,Grandmother,"I know. OK, I wasn't completely honest with you when I told you that, uh, I didn't know exactly where he lived.",Sad,"['Grandmother', 'Phoebe Buffay', 'Grandmother', 'Phoebe Buffay', 'Grandmother', 'Frank Buffay Jr.']",6
s02,e09,c05,u010,Phoebe Buffay,Whattaya mean?,Scared,[],0
s02,e09,c05,u011,Grandmother,"He lives at 74 Laurel Drive in Middletown. If you hit the Dairy Queen, you've gone too far. You can take my cab.",Powerful,"['Phoebe Buffay', '#OTHER#', 'Phoebe Buffay']",3
s02,e09,c05,u012,Phoebe Buffay,Wow. Thank you.,Peaceful,['Grandmother'],1
s02,e09,c05,u013,Grandmother,"Now, remember, nobody else drives that cab.",Neutral,[],0
s02,e09,c05,u014,Phoebe Buffay,"Uh-huh, got it. Ooh, I'm gonna see my dad. Wish me luck, Grandpa! Commercial",Peaceful,"['Phoebe Buffay', 'Phoebe Buffay']",2
s02,e09,c06,u002,Joey Tribbiani,Phoebe here with the cab yet?,Neutral,['Phoebe Buffay'],1
s02,e09,c06,u003,Chandler Bing,"Yeah, she, she brought the invisible cab. . . hop in.",Mad,[],0
s02,e09,c06,u004,Joey Tribbiani,"Well she better get here soon, the outlet stores close at 7.",Scared,['Phoebe Buffay'],1
s02,e09,c06,u005,Chandler Bing,"Hey, don't worry. I figure it'll be 2 hours to Phoebe's dad's house, they'll meet, they'll chat, they'll swap life stories, we'll still have plenty of time.",Scared,"['Chandler Bing', 'Phoebe Buffay', 'Frank Buffay Jr.', 'Frank Buffay Jr.', 'Phoebe Buffay', 'Frank Buffay Jr.', 'Phoebe Buffay', 'Frank Buffay Jr.', 'Phoebe Buffay', 'Joey Tribbiani', 'Chandler Bing']",11
s02,e09,c06,u006,Joey Tribbiani,"Hey, here she comes.",Joyful,['Phoebe Buffay'],1
s02,e09,c06,u007,Chandler Bing,Hey.,Neutral,[],0
s02,e09,c06,u008,Joey Tribbiani,Hey.,Neutral,[],0
s02,e09,c06,u009,Phoebe Buffay,Hey.,Neutral,[],0
s02,e09,c06,u010,Joey Tribbiani,Hey.,Neutral,[],0
s02,e09,c06,u011,Phoebe Buffay,"Can you believe this. In, like, two hours I'm gonna have a dad. Eeeshk.",Joyful,['Frank Buffay Jr.'],1
s02,e09,c06,u012,Chandler Bing,Eeeshk.,Joyful,[],0
s02,e09,c06,u013,Joey Tribbiani,"Yeah, big stuff.",Peaceful,[],0
s02,e09,c06,u014,Phoebe Buffay,"OK, let's go.",Neutral,[],0
s02,e09,c06,u015,Chandler Bing,OK.,Neutral,[],0
s02,e09,c06,u016,Phoebe Buffay,"Alright, here, you have to hold this.",Powerful,['Chandler Bing'],1
s02,e09,c06,u017,Chandler Bing,"OK. Brake left, gas right?",Scared,[],0
s02,e09,c06,u018,Phoebe Buffay,"Uh-huh, yeah, that's my cheat sheet.",Peaceful,['Phoebe Buffay'],1
s02,e09,c06,u019,Chandler Bing,Where's my seat belt?,Scared,['Chandler Bing'],1
s02,e09,c06,u020,Phoebe Buffay,"Oh, no no, that side doesn't have one, the paramedics had to cut through it.",Peaceful,[],0
s02,e09,c06,u021,Chandler Bing,Hey!,Scared,[],0
s02,e09,c06,u022,Joey Tribbiani,Hey.,Scared,[],0
s02,e09,c07,u002,Ross Geller,"C'mon, just tell me, please, please.",Scared,['Ross Geller'],1
s02,e09,c07,u003,Monica Geller,"For the sixteenth time, no... I do not think you're obsessive.",Mad,[],0
s02,e09,c07,u004,Rachel Green,"Oh, gosh, it's hot in here.",Mad,[],0
s02,e09,c07,u005,Monica Geller,"Rach, get the heat. Ross, could you turn the heat down please?",Peaceful,"['Ross Geller', 'Ross Geller']",2
s02,e09,c07,u006,Ross Geller,"Sure. By the way, there's a difference between being obsessive and. . .",Neutral,[],0
s02,e09,c07,u007,Monica Geller,"Ross, the heat!",Mad,['Ross Geller'],1
s02,e09,c07,u008,Ross Geller,"Fine, OK! Heat, heat, heat, and I'm the obsessive one. OK, this way is on, so this is. . . off.",Scared,"['Ross Geller', 'Ross Geller']",2
s02,e09,c07,u009,Rachel Green,Did you just break the radiator?,Mad,['Ross Geller'],1
s02,e09,c07,u010,Ross Geller,"No, no, I was turnin' the knob and, and. . . here it is.",Scared,[],0
s02,e09,c07,u011,Monica Geller,Well put it back.,Mad,[],0
s02,e09,c07,u012,Ross Geller,"It uhh, it won't go back.",Scared,[],0
s02,e09,c07,u013,Rachel Green,I'll call the super.,Mad,['Rachel Green'],1
s02,e09,c07,u014,Monica Geller,"Here, let me try.",Peaceful,['Monica Geller'],1
s02,e09,c07,u015,Ross Geller,"Oh, oh that's right, I forgot about your ability to fuse metal.",Joyful,"['Ross Geller', 'Monica Geller']",2
s02,e09,c07,u016,Monica Geller,"Hey, it's Funny's cousin, Not Funny.",Mad,"['#OTHER#', '#OTHER#']",2
s02,e09,c07,u017,Rachel Green,"Hi, Mr. Treeger. Hi, it's Rachel Green from upstairs. Yes, somebody, uh, broke our knob on the radiator and it's really hot in here. Yes, it's, it's hot enough to bake cookies. Well, do you think we could have a new one by 6? Wha t, no, no, Tuesday, we can't wait until Tuesday, we're having a party tonight.",Scared,['Rachel Green'],1
s02,e09,c07,u018,Ross Geller,"OK, tip the man.",Neutral,['Mr. Treeger'],1
s02,e09,c07,u019,Monica Geller,"No, if he doesn't like our cookies, too bad, I am not gonna be blackmailed. Look if worse comes to worse, it gets a little warm, we'll call it a theme party.",Sad,"['Rachel Green', 'Monica Geller']",2
s02,e09,c07,u020,Ross Geller,"Hey, here's a theme: Come on in, live like bacon.",Joyful,[],0
s02,e09,c08,u002,Phoebe Buffay,"Ooh, this is it, 74.",Peaceful,['#OTHER#'],1
s02,e09,c08,u003,Chandler Bing,"Oh, so that's what this is for.",Neutral,[],0
s02,e09,c08,u004,Phoebe Buffay,"Wow, this is it, I'm gonna meet my dad. This is like the biggest thing ever, huh.",Joyful,[],0
s02,e09,c08,u005,Chandler Bing,Yeah.,Neutral,[],0
s02,e09,c08,u006,Joey Tribbiani,Sure is.,Neutral,[],0
s02,e09,c08,u007,Phoebe Buffay,"OK, here I go. I'm goin' in.",Scared,['Phoebe Buffay'],1
s02,e09,c08,u008,Chandler Bing,Alright.,Neutral,[],0
s02,e09,c08,u009,Joey Tribbiani,Good luck Phoebs.,Neutral,[],0
s02,e09,c08,u010,Phoebe Buffay,"OK, here I go. . . here I go. . . I'm goin'.",Scared,[],0
s02,e09,c10,u002,Phoebe Buffay,OK.,Neutral,[],0
s02,e09,c10,u003,Joey Tribbiani,How far'd ya get?,Joyful,['Phoebe Buffay'],1
s02,e09,c10,u004,Phoebe Buffay,Mailbox.,Neutral,[],0
s02,e09,c10,u005,Chandler Bing,"Alright, we're gettin' closer.",Joyful,"['Joey Tribbiani', 'Phoebe Buffay', 'Chandler Bing']",3
s02,e09,c10,u006,Phoebe Buffay,Uh-huh.,Neutral,[],0
s02,e09,c10,u007,Joey Tribbiani,"Phoebs, what's goin' on?",Peaceful,['Phoebe Buffay'],1
s02,e09,c10,u008,Phoebe Buffay,"No, it's just like, ya know, it's a whole mess of stuff, ya know. It's like, yesterday, ya know, my dad was this, like, famous Burma tree surgeon guy and, ya know, now he's a, a pharmacist guy and. . .",Scared,"['Joey Tribbiani', 'Chandler Bing', 'Phoebe Buffay', 'Frank Buffay Jr.', 'Joey Tribbiani', 'Chandler Bing', 'Frank Buffay Jr.', 'Frank Buffay Jr.']",8
s02,e09,c10,u009,Joey Tribbiani,"Well, maybe he's, maybe he's this really cool pharmacist guy.",Powerful,"['Frank Buffay Jr.', 'Frank Buffay Jr.', 'Frank Buffay Jr.']",3
s02,e09,c10,u010,Phoebe Buffay,"Yeah, maybe, yeah. You know, and, and I'll knock on the door and, and he'll hug me and I'll have a dad. Ya know and I'll, I'll go to his pharmacy and everyone will be really nice to me 'cause, you know, I'm Franks daughter.",Joyful,"['Joey Tribbiani', 'Phoebe Buffay', 'Frank Buffay Jr.', 'Phoebe Buffay', 'Phoebe Buffay', 'Frank Buffay Jr.']",6
s02,e09,c10,u011,Chandler Bing,"Well, so why not go knock?",Peaceful,[],0
s02,e09,c10,u012,Phoebe Buffay,"Well, 'cause, I mean, what if, what if he's not this great dad guy? I mean, what if, what if he's just still the dirtbag who ran out on my mom and us? You know what? I've already lost a fake dad this week and I don't think I'm ready to lose a real one.",Scared,"['Phoebe Buffay', 'Frank Buffay Jr.', 'Phoebe Buffay', 'Frank Buffay Jr.', 'Frank Buffay Jr.', '#GENERAL#', 'Phoebe Buffay']",7
s02,e09,c10,u013,Joey Tribbiani,"Phoebs, that's OK. You took a big step today.",Peaceful,['Phoebe Buffay'],1
s02,e09,c10,u014,Phoebe Buffay,Yeah?,Neutral,[],0
s02,e09,c10,u015,Chandler Bing,"Yeah, and someday when you're ready, you'll make it past the hedges.",Peaceful,"['Phoebe Buffay', 'Phoebe Buffay']",2
s02,e09,c10,u016,Joey Tribbiani,"Yeah, and when you do, he'll be lucky to have you.",Peaceful,"['Phoebe Buffay', 'Frank Buffay Jr.', 'Phoebe Buffay']",3
s02,e09,c10,u017,Phoebe Buffay,You guys. I'm sorry about your shopping.,Sad,"['Phoebe Buffay', 'Joey Tribbiani', 'Chandler Bing']",3
s02,e09,c10,u018,Chandler Bing,"Oh, that's OK, we'll figure something out.",Peaceful,"['Joey Tribbiani', 'Phoebe Buffay', 'Chandler Bing']",3
s02,e09,c10,u019,Joey Tribbiani,"Uh, listen Phoebs, I know you're not goin' in there but do you think it'd be alright if I went in and used his bathroom? Oh, that's fine, never mind. Cool, snow, kinda like a blank canvas.",Neutral,[],0
s02,e09,c11,u002,Chandler Bing,"Ho, ho, ho, holy crap is it hot in here!",Scared,"['#OTHER#', '#OTHER#']",2
s02,e09,c11,u003,Joey Tribbiani,"Really, hey, you mind if I turn the heat down?",Joyful,"['Monica Geller', 'Joey Tribbiani']",2
s02,e09,c11,u004,Monica Geller,"Hey, we could have used that kind of thinkin' earlier.",Sad,"['Ross Geller', 'Joey Tribbiani', 'Phoebe Buffay', 'Monica Geller', 'Chandler Bing']",5
s02,e09,c11,u005,Ross Geller,"Hey, Phoebs, how'd it go.",Joyful,"['Phoebe Buffay', '#OTHER#']",2
s02,e09,c11,u006,Phoebe Buffay,"Oh, I couldn't go in.",Sad,['Phoebe Buffay'],1
s02,e09,c11,u007,Monica Geller,"Honey, I'm sorry.",Powerful,"['Phoebe Buffay', 'Monica Geller']",2
s02,e09,c11,u008,Ross Geller,Are you OK?,Sad,['Phoebe Buffay'],1
s02,e09,c11,u009,Phoebe Buffay,"Yeah, yeah, no it's OK 'cause, I mean, I know he's there, so, that's enough for now.",Peaceful,"['#OTHER#', '#GENERAL#', 'Phoebe Buffay', ""Phoebe's father""]",4
s02,e09,c11,u010,Chandler Bing,"Hey, guys, it's after midnight, merry Christmas everyone.",Joyful,['#OTHER#'],1
s02,e09,c11,u011,Joey Tribbiani,"Hey, Monica, the knob was broken so I just turned it off from underneath, I hope that's alright.",Joyful,"['Monica Geller', 'Joey Tribbiani', '#OTHER#', 'Joey Tribbiani']",4
s02,e09,c12,u002,Joey Tribbiani,"Rach, these are for you.",Neutral,"['Rachel Green', 'Rachel Green']",2
s02,e09,c12,u003,Rachel Green,Wiper blades. I don't even have a car.,Scared,['Rachel Green'],1
s02,e09,c12,u004,Joey Tribbiani,"No, but with this new car smell, you'll think you do.",Joyful,"['Rachel Green', 'Rachel Green']",2
s02,e09,c12,u005,Chandler Bing,"OK, Phoebs, your turn.",Neutral,"['Phoebe Buffay', 'Phoebe Buffay']",2
s02,e09,c12,u006,Phoebe Buffay,"Ahh, toilet seat covers! Is that what you were doing while I was getting gas?",Scared,"['Joey Tribbiani', 'Phoebe Buffay']",2
s02,e09,c12,u007,Joey Tribbiani,Uh-huh.,Joyful,[],0
s02,e09,c12,u008,Phoebe Buffay,You guuuyys.,Sad,"['Joey Tribbiani', 'Rachel Green', 'Chandler Bing']",3
s02,e09,c12,u009,Joey Tribbiani,"And for Ross, Mr. Sweet-tooth.",Neutral,"['Ross Geller', 'Ross Geller']",2
s02,e09,c12,u010,Ross Geller,You got me a cola drink?,Scared,"['Joey Tribbiani', 'Ross Geller']",2
s02,e09,c12,u011,Chandler Bing,"And, a lemon lime.",Neutral,[],0
s02,e09,c12,u012,Ross Geller,"Well this, this is too much, I feel like I should get you another sweater.",Mad,"['Ross Geller', 'Ross Geller', 'Chandler Bing']",3
s02,e09,c12,u013,Chandler Bing,And last but not least.,Joyful,[],0
s02,e09,c12,u014,Joey Tribbiani,They're ribbed for your pleasure.,Joyful,"['Non-Entity', 'Monica Geller']",2
s02,e10,c03,u002,Estelle Leonard,"Stop saying you're not talented, you're very talented. It's just with the bird dead and all, there's very little act left. Oh, honey, give me a break, will ya? Oooh, ooh, I'll talk to you later.",Neutral,['#OTHER#'],1
s02,e10,c03,u003,Estelle Leonard,"Well, there's my favorite client. So tell me darling, how was the audition?",Joyful,['Estelle Leonard'],1
s02,e10,c03,u004,Joey Tribbiani,"Well, I think it went pretty well. I.. I got a callback for Thursday.",Joyful,['Joey Tribbiani'],1
s02,e10,c03,u005,Estelle Leonard,"Joey, have you ever seen me ecstatic?",Neutral,"['Joey Tribbiani', 'Joey Tribbiani', 'Estelle Leonard']",3
