season_id,episode_id,scene_id,plot
s03,e11,c04,"Rachel vents Rachel 's frustration with the wrong person - classy chef Monica , in Rachel 's fake boobs at the Moondance 60's diner - but Rachel runs into the right person - Mark , who manages to get Rachel an interview at Bloomingdale 's and coaches Rachel through it ."
s03,e11,c05,No plot availble for scene
s03,e11,c06,Ross is trying to tell Rachel that Mark wants to sleep with here . Ross sarcastically says that Mark must be a nice guy and Rachel responds sarcastically that Rachel assumes Rachel will need to take showers with Mark .
s03,e11,c07,No plot availble for scene
s03,e11,c08,"Monica and Rachel hear Phoebe return back from her date . The most common friend combinations with fewer than six friends present were Ross and Rachel , followed by Chandler and Monica . But those pairings also represent the two couples in the sitcom ."
s03,e11,c09,A letter is being written to Mary - Angela .
s03,e11,c10,No plot availble for scene
s03,e11,c11,No plot availble for scene
s03,e11,c12,No plot availble for scene
s03,e11,c13,"Rachel meets Mark , who gets Rachel an interview at Bloomingdale 's ; Ross worries about Mark 's motives . Rachel hugs Mark ignoring Ross on getting a job ."
s03,e11,c14,"While Rachel and Monica comfort Phoebe by telling Phoebe that the guy Ross , Joey and Chandler go upstairs to confront the guy who betrayed Phoebe , but wind up agreeing with the guy 's actions in the end . But bizarrely , the guy is somehow able to calm Joey and Chandler down with a single sentence when they confront and start to berate him ."
s03,e12,c01,No plot availble for scene
s03,e12,c02,Joey gets an audition but does n't get the joke . Joey interrupts a conversation between Ross and Chandler to announce that he got an audition . Ross is jealous and worried whilst Joey is looking forward to his audition for a Broadway musical .
s03,e12,c03,No plot availble for scene
s03,e12,c04,"Meanwhile , at the Moondance diner , Monica forms a relationship with fellow worker Julio , who happens to be a poet . Monica says she has read the book , but did n't understand it ."
s03,e12,c05,"Joey is auditioning for a part and questions whether or not he will have to dance , Director tells him it will be fine with his background as a dancer ."
s03,e12,c06,No plot availble for scene
s03,e12,c07,"Rachel is talking to Mark about the gifts that Ross has sent her when a Quartet shows up . Out of jealousy , he covers Rachel 's entire desk with love cards , flowers and musical bugs ; he even sends a barbershop quartet to her workplace to sing her a song . Mark talks about the presents being sent to the offices ."
s03,e12,c08,Rachel is yelling about a gift Rachel received .
s03,e12,c09,"Joey , Chandler and Ross discuss a dating tactic for Ross to become his crush Rachel 's confidant and then more . Ross is worried that Rachel 's close friendship with Mark may lead to a romantic twist , and he is discussing this with his buddies Joey and Chandler . Joey tells Ross to spend more time with Rachel so that Mark will not be able to steal Rachel from Ross ."
s03,e12,c10,"Ross thinks that Mark is kissing Rachel and yells at Mark , and then realizes that Rachel is behind Ross . Rachel thinks the couples relationship is so cute ."
s03,e12,c11,"Joey still attends the dance audition , but things get way out of hand when Director wants Joey to instruct a complex dance sequence to the other dancers ."
s03,e12,c12,"Monica falls for Julio , a co-worker at the diner who writes a poetry ; Julio writes a poem for Monica which is n't very flattering . Phoebe says the vase does not resemble the vase in the poem ."
s03,e12,c13,"Just as Monica 's about to apologize to Julio , Julio tells Monica that The Empty Vase is about all women -"
s03,e12,c14,No plot availble for scene
s03,e12,c15,No plot availble for scene
s03,e12,c16,"Monica witnesses an odd situation at the diner . Out of anger , Monica sends Ross ' barbershop quartet to Julio to ridicule Ross in front of everyone as Ross is hitting on another fellow worker ."
s03,e13,c01,Monica and Richard have a chance meeting in a video store and decide to see each other as friends -- but it does n't stop there . What Monica does n't expect to find at the video store is ex-boyfriend Richard . Monica has a chance encounter with Richard at the video store . Monica is returning a video to the store when Richard comes in to the store . Monica argues with the store clerk about how much money is owed for the video rental .
s03,e13,c02,No plot availble for scene
s03,e13,c03,No plot availble for scene
s03,e13,c04,"Joey and Rachel read each other 's favorite books : The Shining and Little Women . Joey agrees to read Rachel 's "" classic "" Little Women while Rachel agrees to read Joey 's more modern The Shining , which Joey finds scary enough to keep it in the freezer when Joey 's reading it . Rachel comes back from office asking for ice from Joey and Chandler . Rachel finds a copy of The Shining in Joey 's freezer and Rachel wants to read it . Looking for ice , Rachel opens the freezer and finds a copy of The Shining ."
s03,e13,c05,No plot availble for scene
s03,e13,c06,No plot availble for scene
s03,e13,c07,No plot availble for scene
s03,e13,c08,No plot availble for scene
s03,e13,c09,No plot availble for scene
s03,e13,c10,No plot availble for scene
s03,e13,c11,"Monica comes home upset about her day , Rachel tells her that her day could pick up and Monica goes into her bedroom to find Richard waiting for her ."
s03,e13,c12,"No one knows how to solve this problem , but Gunther does it for them when he prompts Robert to"
s03,e13,c13,No plot availble for scene
s03,e13,c14,"However , Joey nears the ending of Little Women , and is about to burst into tears , when Rachel suggests to put the book in the freezer . Beth is really sick and there 's not much Jo can do ."
s03,e14,c01,"Monica , Chandler , and Ross all like the singer . Phoebe , who reveals that the two used to sing together but broke up when Leslie went to sing for commercials , does not ."
s03,e14,c02,"Phoebe 's former singing partner ( Leslie ) performs at Central Perk and asks Phoebe if they can get back together . Although still mad at Leslie , deep down , Phoebe wants to get back together with Leslie and does so halfway through the episode . Phoebe breaks up with Leslie again when Leslie prefers the commercials to the duo . Leslie wrote the Home Star stew jingle with which Joey , Ross and Monica are all familiar . Chandler , Joey , Monica , Ross , and guitar girl are having confronted my someone when once crossed guitar girl and guitar girl is now mean to her ."
s03,e14,c03,A woman called Ginger comes out of men 's bathroom and is greeted by a man .
s03,e14,c04,Joey hides from Ginger at the Central Perk .
s03,e14,c05,"Although Ross is sad that Rachel is working late again , Ross 's spirits are lifted by Mark who announces that Mark is quitting Mark 's job . Monica drags Ross out of office because of Ross 's jealous attitude . Ross is happy that Mark as mark prepares to leave work forever , but Rachel is not . Ross is happy that Mark is leaving and prevents Rachel saying goodbye in a way that she wants ."
s03,e14,c06,No plot availble for scene
s03,e14,c07,No plot availble for scene
s03,e14,c08,Ross continues to struggle with Rachel 's career and Rachel 's involvement with Mark . Ross quickly becomes sad again when Ross learns that Rachel is still seeing Mark out of work at a fashion seminar . Rachels is talking about going to a fashion panel with Mark . Rachel is getting ready for bed and is dealing with tensions caused by her prior conversation with Mark .
s03,e14,c09,Monica offers advice on waiting for a call to one of the gang .
s03,e14,c10,Phoebe 's ex-singing partner Leslie plays at Central Perk and Phoebe joins her .
s03,e14,c11,No plot availble for scene
s03,e14,c12,"Phoebe is teaching Leslie how to sing Smelly Cat and Leslie suggests that Phoebe could make a lot of money if she turned it into a jingle . Things go well now until Leslie hears Smelly Cat , which Monica sings to Monica 's old commercial colleagues , who loved it ."
s03,e14,c13,No plot availble for scene
s03,e14,c14,Joey wants to know what Ginger thinks about him Joey jokes to Monica about Ginger 's leg .
s03,e14,c15,No plot availble for scene
s03,e14,c16,"Chandler reveals he has a third nipple . Chandler finds out his girlfriend has a wooden leg . Chandler is interested in Ginger , but Ginger freaks out when Ginger finds Chandler 's third nipple . Chandler has three nipples . Chandler admits that Chandler has a third nipple ."
s03,e14,c17,No plot availble for scene
s03,e14,c18,Phoebe is angry because the jingle lady stole her idea .
s03,e14,c19,No plot availble for scene
s03,e15,c01,No plot availble for scene
s03,e15,c02,"When Chloe , "" the hot girl from the Xerox place "" , asks Joey and Chandler what they 're doing that night , they think Chloe 's offering a threesome , but Chloe just invites them to a club . Joey and Chandler have a crush on Chloe , and she invites them out to see Issac DJ. Isaac asks Chandler and Joey if Isaac can help Chandler and Joey out ; Joey responds with a lie that Joey and Chandler are having second thoughts about Joey and Chandler 's copying needs ."
s03,e15,c03,"Although Phoebe does n't mind this , she 's a little annoyed by Mischa , Sergei 's translator , who follows them on dates and keeps interrupting with out-of - place translations . Mischa translates for Sergei during Sergei 's date with Phoebe . Sergei drops Phoebe off at Phoebe 's building after the date . After some botched translation , Sergei ends up kissing Phoebe instead of Mischa ."
